movie_id,movie_title,book_title,imdb_no,usable,isbn,oclc,imdb_title,imdb_actors,imdb_writers,imdb_genres,imdb_year,imdb_rated,imdb_released,imdb_runtime,imdb_imdbrating,imdb_imdbvotes,metadata_updated,book_id,budget,gross_usa,cumulative_worldwide_gross,opening_weekend_usa
m_9780062658753__tt0057733,Charlotte's Web (1973 film),Charlotte's Web,tt0057733,True,9780062658753,,Bewitched,"['elizabeth montgomery', 'agnes moorehead', 'david white', 'dick york']",['sol saks'],"['comedy', 'family', 'fantasy', 'romance']",1964–1972,TV-G,17 Sep 1964,25 min,7.6,"14,676",True,b_9780062658753_,,,,
m_9780062658753__tt0413895,Charlotte's Web (2006 film),Charlotte's Web,tt0413895,True,9780062658753,,Charlotte's Web,"['julia roberts', 'steve buscemi', 'john cleese', 'oprah winfrey']","['susannah grant', 'karey kirkpatrick', 'earl hamner jr.', 'e.b. white']","['comedy', 'family', 'fantasy']",2006,G,15 Dec 2006,97 min,6.3,"33,633",True,b_9780062658753_,,82985708,144877632,11457353
m_9780062658753__tt0355315,Charlotte's Web 2: Wilbur's Great Adventure,Charlotte's Web,tt0355315,True,9780062658753,,Charlotte's Web 2: Wilbur's Great Adventure,"['julia duffy', 'david berón', 'charlie adler', 'amanda bynes']","['cliff ruby', 'elana lesser', 'e.b. white']","['animation', 'adventure', 'family', 'musical']",2002,G,09 Jul 2003,79 min,4.5,548,True,b_9780062658753_,5000,,2500,
m__20458143_tt0056931,Children of the Damned,The Midwich Cuckoos,tt0056931,True,,20458143,Children of the Damned,"['ian hendry', 'alan badel', 'barbara ferris', 'alfred burke']","['john briley', 'john wyndham']","['drama', 'horror', 'mystery', 'sci-fi']",1964,Approved,29 Jan 1964,90 min,6.2,"3,612",True,b__20458143,,,,
m__41545143_tt0032366,Crimes at the Dark House,The Woman in White (novel),tt0032366,True,,41545143,Crimes at the Dark House,"['tod slaughter', 'sylvia marriott', 'hilary eaves', 'geoffrey wardwell']","['wilkie collins', 'edward dryhurst', 'frederick hayward', 'h.f. maltby']",['drama'],1940,N/A,N/A,69 min,6.3,336,True,b__41545143,,,,
m_1860466591_41661508_tt0337103,Crimson Rivers II: Angels of the Apocalypse,Blood Red Rivers,tt0337103,True,1860466591,41661508,Crimson Rivers 2: Angels of the Apocalypse,"['jean reno', 'benoît magimel', 'christopher lee', 'camille natta']","['luc besson', 'jean-christophe grangé']","['action', 'crime', 'horror', 'mystery', 'thriller']",2004,R,18 Feb 2004,97 min,5.9,"18,467",True,b_1860466591_41661508,N/A,,,
m__52565525_tt0139134,Cruel Intentions,Les Liaisons dangereuses,tt0139134,True,,52565525,Cruel Intentions,"['sarah michelle gellar', 'ryan phillippe', 'reese witherspoon', 'selma blair']","['choderlos de laclos', 'roger kumble']","['drama', 'romance']",1999,R,05 Mar 1999,97 min,6.8,"169,226",True,b__52565525,10500000,38328567,75902208,13020565
m__52565525_tt0094947,Dangerous Liaisons,Les Liaisons dangereuses,tt0094947,True,,52565525,Dangerous Liaisons,"['glenn close', 'john malkovich', 'michelle pfeiffer', 'swoosie kurtz']","['christopher hampton', 'choderlos de laclos', 'christopher hampton']","['drama', 'romance']",1988,R,24 Feb 1989,119 min,7.6,"60,135",True,b__52565525,14000000,34700000,,
m_9781515089001__tt0012091,Daniel Deronda (1921),Daniel Deronda,tt0012091,True,9781515089001,,Daniel Deronda,"['reginald fox', 'ann trevor', 'clive brook', 'yolande duquette']","['george eliot', 'frank miller']",['romance'],1921,N/A,01 May 1921,N/A,5.0,6,True,b_9781515089001_,,,,
m_9781515089001__tt0012091,Daniel Deronda (1970),Daniel Deronda,tt0012091,True,9781515089001,,Daniel Deronda,"['reginald fox', 'ann trevor', 'clive brook', 'yolande duquette']","['george eliot', 'frank miller']",['romance'],1921,N/A,01 May 1921,N/A,5.0,6,True,b_9781515089001_,,,,
m_9781515089001__tt0321897,Daniel Deronda (TV serial),Daniel Deronda,tt0321897,True,9781515089001,,Daniel Deronda,"['jodhi may', 'edward fox', 'amanda root', 'david bamber']",['n/a'],"['drama', 'history', 'romance']",2002–,N/A,23 Nov 2002,210 min,7.3,"3,988",True,b_9781515089001_,,,,
m_0679774386__tt0059113,Doctor Zhivago (1965 film),Doctor Zhivago (novel),tt0059113,True,0679774386,,Doctor Zhivago,"['omar sharif', 'julie christie', 'geraldine chaplin', 'rod steiger']","['boris pasternak', 'robert bolt']","['drama', 'romance', 'war']",1965,PG-13,31 Dec 1965,197 min,8.0,"64,607",True,b_0679774386_,11000000,111722000,,
m_0679774386__tt0324937,Doctor Zhivago (2002 miniseries),Doctor Zhivago (novel),tt0324937,True,0679774386,,Doctor Zhivago,"['sam neill', 'alexandra maria lara', 'sam maclintock', 'daniella byrne']",['n/a'],"['drama', 'romance']",2002,TV-14,24 Nov 2002,226 min,7.5,"4,617",True,b_0679774386_,,,,
m_9780060103651_29760583_tt0449086,Dominion: Prequel to the Exorcist,The Exorcist (novel),tt0449086,True,9780060103651,29760583,Dominion: Prequel to the Exorcist,"['stellan skarsgård', 'gabriel mann', 'clara bellar', 'billy crawford']","['william wisher', 'caleb carr']","['drama', 'horror', 'thriller']",2005,R,01 Aug 2005,117 min,5.3,"9,701",True,b_9780060103651_29760583,30000000,251495,,138311
m__53071567_tt0065656,Dorian Gray (1970 film),The Picture of Dorian Gray,tt0065656,True,,53071567,Dorian Gray,"['helmut berger', 'richard todd', 'herbert lom', 'marie liljedahl']","['marcello coscia', 'massimo dallamano', 'günter ebert', 'oscar wilde']","['horror', 'thriller']",1970,R,17 Aug 1970,93 min,5.9,652,True,b__53071567,,,,
m__53071567_tt1235124,Dorian Gray (2009 film),The Picture of Dorian Gray,tt1235124,True,,53071567,Dorian Gray,"['ben barnes', 'john hollingworth', 'cato sandford', 'pip torrens']","['toby finlay', 'oscar wilde']","['drama', 'fantasy', 'thriller']",2009,R,09 Sep 2009,112 min,6.3,"57,926",True,b__53071567,,,20563362,
m__9506808_tt0092914,Dorothy Meets Ozma of Oz,The Wonderful Wizard of Oz,tt0092914,True,,9506808,Dorothy Meets Ozma of Oz,"['michael gross', 'sandra j. butcher', 'nancy chance', 'jay david']","['jim carlson', 'terrence mcdonnell', 'l. frank baum']","['short', 'adventure', 'animation']",1987,N/A,18 Nov 1987,28 min,7.8,22,True,b__9506808,,,,
m__9506808_tt0884726,Dorothy of Oz (film),The Wonderful Wizard of Oz,tt0884726,True,,9506808,Legends of Oz: Dorothy's Return,"['dan aykroyd', 'jim belushi', 'kelsey grammer', 'lea michele']","['roger s. baum', 'randi barnes', 'adam balsam', 'daniel st. pierre']","['animation', 'adventure', 'family', 'fantasy', 'musical']",2013,PG,09 May 2014,88 min,5.5,"5,352",True,b__9506808,70000000,8462027,17001027,3715931
m_9780553212778__tt0126875,Dr. Jekyll and Mr. Hyde (1908 film),Strange Case of Dr Jekyll and Mr Hyde,tt0126875,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['hobart bosworth', 'betty harte']","['george f. fish', 'george f. fish', 'luella forepaugh', 'luella forepaugh', 'robert louis stevenson', 'thomas russell sullivan']","['short', 'horror']",1908,N/A,07 Mar 1908,16 min,6.1,27,True,b_9780553212778_,,,,
m_9780553212778__tt0002143,Dr. Jekyll and Mr. Hyde (1912 film),Strange Case of Dr Jekyll and Mr Hyde,tt0002143,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['james cruze', 'florence la badie', 'marie eline', 'jane gail']","['george f. fish', 'luella forepaugh', 'robert louis stevenson', 'thomas russell sullivan']","['short', 'drama', 'horror', 'sci-fi']",1912,N/A,16 Jan 1912,12 min,6.0,408,True,b_9780553212778_,,,,
m_9780553212778__tt0002813,Dr. Jekyll and Mr. Hyde (1913 film),Strange Case of Dr Jekyll and Mr Hyde,tt0002813,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['king baggot', 'jane gail', 'matt snyder', 'howard crampton']","['herbert brenon', 'robert louis stevenson']","['short', 'horror']",1913,N/A,06 Mar 1913,26 min,5.4,150,True,b_9780553212778_,,,,
m_9780553212778__tt0011131,Dr. Jekyll and Mr. Hyde (1920/II film),Strange Case of Dr Jekyll and Mr Hyde,tt0011131,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['sheldon lewis', 'alex shannon', 'dora mills adams', 'gladys field']","['j. charles haydon', 'robert louis stevenson']","['short', 'drama', 'horror']",1920,N/A,01 Apr 1920,40 min,5.4,91,True,b_9780553212778_,,,,
m_9780553212778__tt0011130,Dr. Jekyll and Mr. Hyde (1920 film),Strange Case of Dr Jekyll and Mr Hyde,tt0011130,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['john barrymore', 'brandon hurst', 'martha mansfield', 'charles lane']","['robert louis stevenson', 'clara beranger']","['drama', 'horror', 'sci-fi']",1920,UNRATED,28 Sep 1920,82 min,7.0,"4,197",True,b_9780553212778_,,,,
m_9780553212778__tt0022835,Dr. Jekyll and Mr. Hyde (1931 film),Strange Case of Dr Jekyll and Mr Hyde,tt0022835,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['fredric march', 'miriam hopkins', 'rose hobart', 'holmes herbert']","['samuel hoffenstein', 'percy heath', 'robert louis stevenson']","['horror', 'sci-fi']",1931,Not Rated,03 Jan 1932,98 min,7.7,"11,454",True,b_9780553212778_,535000,,,
m_9780553212778__tt0033553,Dr. Jekyll and Mr. Hyde (1941 film),Strange Case of Dr Jekyll and Mr Hyde,tt0033553,True,9780553212778,,Dr. Jekyll and Mr. Hyde,"['spencer tracy', 'ingrid bergman', 'lana turner', 'donald crisp']","['john lee mahin', 'robert louis stevenson']","['horror', 'sci-fi']",1941,PASSED,01 Sep 1941,113 min,6.9,"7,448",True,b_9780553212778_,,,,
m_9780553212778__tt0112895,Dr. Jekyll and Ms. Hyde,Strange Case of Dr Jekyll and Mr Hyde,tt0112895,True,9780553212778,,Dr. Jekyll and Ms. Hyde,"['sean young', 'tim daly', 'lysette anthony', 'stephen tobolowsky']","['david price', 'tim john', 'oliver butcher', 'william davies', 'william osborne', 'robert louis stevenson']","['comedy', 'romance']",1995,PG-13,25 Aug 1995,90 min,4.4,"2,390",True,b_9780553212778_,8000000,2763020,,900782
m_9780553212778__tt0068502,Dr. Jekyll and Sister Hyde,Strange Case of Dr Jekyll and Mr Hyde,tt0068502,True,9780553212778,,Dr Jekyll & Sister Hyde,"['ralph bates', 'martine beswick', 'gerald sim', 'lewis fiander']","['robert louis stevenson', 'brian clemens']","['horror', 'sci-fi']",1971,PG,01 Apr 1972,94 min,6.6,"2,071",True,b_9780553212778_,,,,
m_9780553212778__tt0067016,Dr. Jekyll y el Hombre Lobo,Strange Case of Dr Jekyll and Mr Hyde,tt0067016,True,9780553212778,,Doctor Jekyll y el Hombre Lobo,"['paul naschy', 'shirley corrigan', 'jack taylor', 'mirta miller']",['paul naschy'],['horror'],1972,N/A,06 May 1972,96 min,5.7,404,True,b_9780553212778_,,,,
m_9780811215329_76891987_tt0313196,El crimen del Padre Amaro,O Crime do Padre Amaro,tt0313196,True,9780811215329,76891987,El crimen del padre Amaro,"['gael garcía bernal', 'ana claudia talancón', 'sancho gracia', 'angélica aragón']","['vicente leñero', 'eça de queirós']","['drama', 'romance']",2002,R,13 Dec 2002,118 min,6.8,"11,704",True,b_9780811215329_76891987,1800000,5709616,,496290
m_0486292568_71126926_tt0104181,Emily Brontë's Wuthering Heights,Wuthering Heights,tt0104181,True,0486292568,71126926,Wuthering Heights,"['juliette binoche', 'ralph fiennes', 'janet mcteer', 'sophie ward']","['emily brontë', 'anne devlin']","['drama', 'history', 'romance']",1992,PG,16 Oct 1992,105 min,6.8,"11,161",True,b_0486292568_71126926,,,,
m_9780060103651_29760583_tt0204313,Exorcist: The Beginning,The Exorcist (novel),tt0204313,True,9780060103651,29760583,Exorcist: The Beginning,"['stellan skarsgård', 'izabella scorupco', ""james d'arcy"", 'remy sweeney']","['william peter blatty', 'william wisher', 'caleb carr', 'alexi hawley']","['horror', 'mystery', 'thriller']",2004,R,20 Aug 2004,114 min,5.1,"31,707",True,b_9780060103651_29760583,50000000,41821986,36178600,18054001
m_9780060103651_29760583_tt0076009,Exorcist II: The Heretic,The Exorcist (novel),tt0076009,True,9780060103651,29760583,Exorcist II: The Heretic,"['linda blair', 'richard burton', 'louise fletcher', 'max von sydow']",['william goodhart'],['horror'],1977,R,17 Jun 1977,117 min,3.8,"19,786",True,b_9780060103651_29760583,14000000,30749142,,6735000
m_9780743247221_53101079_tt0060390,Fahrenheit 451,Fahrenheit 451,tt0060390,True,9780743247221,53101079,Fahrenheit 451,"['julie christie', 'oskar werner', 'cyril cusack', 'anton diffring']","['françois truffaut', 'jean-louis richard', 'ray bradbury']","['drama', 'sci-fi']",1966,Not Rated,14 Nov 1966,112 min,7.3,"38,503",True,b_9780743247221_53101079,1500000,,,
m_9780743247221_53101079_tt0060390,Fahrenheit 451 (1966 film),Fahrenheit 451,tt0060390,True,9780743247221,53101079,Fahrenheit 451,"['julie christie', 'oskar werner', 'cyril cusack', 'anton diffring']","['françois truffaut', 'jean-louis richard', 'ray bradbury']","['drama', 'sci-fi']",1966,Not Rated,14 Nov 1966,112 min,7.3,"38,503",True,b_9780743247221_53101079,1500000,,,
m_0575053151_27897737_tt0119114,Fever Pitch (1997 film),Fever Pitch,tt0119114,True,0575053151,27897737,Fever Pitch,"['luke aikman', 'bea guard', 'neil pearson', 'ruth gemmell']","['nick hornby', 'nick hornby']","['comedy', 'drama', 'romance', 'sport']",1997,R,04 Apr 1997,102 min,6.7,"9,457",True,b_0575053151_27897737,,13600,,2519
m_0575053151_27897737_tt0332047,Fever Pitch (2005 film),Fever Pitch,tt0332047,True,0575053151,27897737,Fever Pitch,"['drew barrymore', 'jimmy fallon', 'jason spevack', 'jack kehler']","['lowell ganz', 'babaloo mandel', 'nick hornby']","['comedy', 'drama', 'romance', 'sport']",2005,PG-13,08 Apr 2005,104 min,6.2,"40,070",True,b_0575053151_27897737,30000000,42071069,,12400125
m_9780670315413__tt0297120,Firestarter: Rekindled,Firestarter (novel),tt0297120,True,9780670315413,,Firestarter 2: Rekindled,['marguerite moreau'],"['stephen king', 'philip eisner']","['horror', 'sci-fi', 'thriller']",2002–,TV-14,10 Mar 2002,168 min,5.0,"2,580",True,b_9780670315413_,10000000,,,
m_9780670315413__tt0087262,Firestarter (film),Firestarter (novel),tt0087262,True,9780670315413,,Firestarter,"['david keith', 'drew barrymore', 'freddie jones', 'heather locklear']","['stephen king', 'stanley mann']","['action', 'horror', 'sci-fi', 'thriller']",1984,R,11 May 1984,114 min,6.0,"26,994",True,b_9780670315413_,15000000,15100000,,
m_0214668142__tt0083944,First Blood,First Blood (novel),tt0083944,True,0214668142,,First Blood,"['sylvester stallone', 'richard crenna', 'brian dennehy', 'bill mckinney']","['david morrell', 'michael kozoll', 'william sackheim', 'sylvester stallone']","['action', 'adventure']",1982,R,22 Oct 1982,93 min,7.7,"203,669",True,b_0214668142_,15000000,47212904,125212904,6642005
m__655463_tt0058100,First Men in the Moon (1964 film),The First Men in the Moon,tt0058100,True,,655463,First Men in the Moon,"['edward judd', 'martha hyer', 'lionel jeffries', 'miles malleson']","['nigel kneale', 'jan read', 'h.g. wells']","['adventure', 'sci-fi']",1964,Not Rated,20 Nov 1964,103 min,6.7,"4,573",True,b__655463,,,,
m_0672520206_1196587_tt0089155,Fletch (film),Fletch (novel),tt0089155,True,0672520206,1196587,Fletch,"['chevy chase', 'joe don baker', 'dana wheeler-nicholson', 'richard libertini']","['gregory mcdonald', 'andrew bergman']","['comedy', 'crime', 'mystery']",1985,PG,31 May 1985,98 min,6.9,"44,017",True,b_0672520206_1196587,8000000,50612888,59612888,7022970
m_0672520206_1196587_tt0097366,Fletch Lives,Fletch (novel),tt0097366,True,0672520206,1196587,Fletch Lives,"['chevy chase', 'hal holbrook', 'julianne phillips', 'r. lee ermey']","['gregory mcdonald', 'leon capetanos']","['comedy', 'crime', 'mystery']",1989,PG,17 Mar 1989,95 min,6.1,"18,162",True,b_0672520206_1196587,8000000,35150960,39450960,8045760
m__1280808_tt0377062,Flight of the Phoenix (2004 film),The Flight of the Phoenix,tt0377062,True,,1280808,Flight of the Phoenix,"['dennis quaid', 'tyrese gibson', 'giovanni ribisi', 'miranda otto']","['lukas heller', 'scott frank', 'edward burns']","['action', 'adventure', 'drama', 'thriller']",2004,PG-13,17 Dec 2004,113 min,6.1,"49,826",True,b__1280808,45000000,21009180,34586268,5019430
m__848975_tt0005353,Four Feathers,The Four Feathers,tt0005353,True,,848975,Four Feathers,"['edgar l. davenport', 'fuller mellish', 'ogden childe', 'howard estabrook']",['a.e.w. mason'],['drama'],1915,N/A,24 May 1915,N/A,7.3,23,True,b__848975,,,,
m_0060250488__tt0076054,Freaky Friday (1976 film),Freaky Friday,tt0076054,True,0060250488,,Freaky Friday,"['barbara harris', 'jodie foster', 'john astin', 'patsy kelly']","['mary rodgers', 'mary rodgers']","['comedy', 'family', 'fantasy']",1976,G,21 Jan 1977,95 min,6.3,"10,654",True,b_0060250488_,,25942000,,
m_0060250488__tt0076054,Freaky Friday (1976 film),Freaky Friday,tt0076054,True,0060250488,,Freaky Friday,"['barbara harris', 'jodie foster', 'john astin', 'patsy kelly']","['mary rodgers', 'mary rodgers']","['comedy', 'family', 'fantasy']",1976,G,21 Jan 1977,95 min,6.3,"10,654",True,b_0060250488_,,25942000,,
m_0060250488__tt0113112,Freaky Friday (1995 film),Freaky Friday,tt0113112,True,0060250488,,Freaky Friday,"['shelley long', 'gaby hoffmann', 'catlin adams', 'sandra bernhard']","['mary rodgers', 'mary rodgers', 'stu krieger']","['comedy', 'family', 'fantasy']",1995,N/A,06 May 1995,86 min,6.0,"1,010",True,b_0060250488_,,,,
m_0060250488__tt0322330,Freaky Friday (2003 film),Freaky Friday,tt0322330,True,0060250488,,Freaky Friday,"['jamie lee curtis', 'lindsay lohan', 'mark harmon', 'harold gould']","['mary rodgers', 'heather hach', 'leslie dixon']","['comedy', 'family', 'fantasy', 'music', 'romance']",2003,PG,06 Aug 2003,97 min,6.2,"115,704",True,b_0060250488_,26000000,110230332,160846332,22203007
m_015602909__tt0036152,Friendly Persuasion (1956 film),The Friendly Persuasion,tt0036152,True,015602909,,The Memphis Belle: A Story of a Flying Fortress,"['stanley wray', 'robert morgan', 'james a. verinis', 'robert j. hanson']","['jerome chodorov', 'lester koenig', 'william wyler']","['documentary', 'history', 'war']",1944,Not Rated,13 Apr 1944,45 min,7.3,"1,097",True,b_015602909_,,,,
m_015602909__tt0073020,Friendly Persuasion (1975 film),The Friendly Persuasion,tt0073020,True,015602909,,Friendly Persuasion,"['richard kiley', 'shirley knight', 'clifton james', ""michael o'keefe""]","['jessamyn west', 'william p. wood']",['drama'],1975,N/A,18 May 1975,100 min,7.6,20,True,b_015602909_,,,,
m__44961362_tt0893412,From Prada to Nada,Sense and Sensibility,tt0893412,True,,44961362,From Prada to Nada,"['camilla belle', 'alexa penavega', 'tina french', 'luis rosales']","['fina torres', 'luis alfaro', 'craig fernandez', 'jane austen']","['comedy', 'drama', 'romance']",2011,PG-13,28 Jan 2011,107 min,5.6,"13,663",True,b__44961362,,3016244,,1115638
m_0689205864_440951825_tt0070079,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (1973 film),From the Mixed-Up Files of Mrs. Basil E. Frankweiler,tt0070079,True,0689205864,440951825,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"['ingrid bergman', 'sally prager', 'johnny doran', 'george rose']","['e.l. konigsburg', 'blanche hanalis']","['family', 'drama', 'comedy']",1973,G,27 Sep 1973,105 min,6.2,431,True,b_0689205864_440951825,,,,
m_0689205864_440951825_tt0113126,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (1995 film),From the Mixed-Up Files of Mrs. Basil E. Frankweiler,tt0113126,True,0689205864,440951825,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"['lauren bacall', 'jean marie barnwell', 'jesse lee soffer', 'miriam flynn']","['e.l. konigsburg', 'betty goldberg']","['comedy', 'drama', 'family']",1995,N/A,03 Jun 1995,92 min,5.9,195,True,b_0689205864_440951825,,,,
m_0948164069_82810_tt0067128,Get Carter,Jack's Return Home,tt0067128,True,0948164069,82810,Get Carter,"['michael caine', 'ian hendry', 'britt ekland', 'john osborne']","['mike hodges', 'ted lewis']","['crime', 'thriller']",1971,R,18 Mar 1971,112 min,7.5,"26,266",True,b_0948164069_82810,N/A,,,
m_0948164069_82810_tt0208988,Get Carter (2000 film),Jack's Return Home,tt0208988,True,0948164069,82810,Get Carter,"['sylvester stallone', 'miranda richardson', 'rachael leigh cook', 'rhona mitra']","['ted lewis', 'david mckenna']","['action', 'crime', 'drama', 'thriller']",2000,R,06 Oct 2000,102 min,5.1,"30,820",True,b_0948164069_82810,63600000,14967182,4445811,6637830
m_0345404920__tt0107007,Gettysburg (1993 film),Gods and Generals (novel),tt0107007,True,0345404920,,Gettysburg,"['tom berenger', 'martin sheen', 'stephen lang', 'richard jordan']","['michael shaara', 'ron maxwell']","['drama', 'history', 'war']",1993,PG,08 Oct 1993,271 min,7.7,"24,510",True,b_0345404920_,25000000,10769960,,
